,timestamp,tweet,sentiment
920,2022-03-10 16:04:05+00:00,ehehehe why are you confused there are already many who have booster vaccines,Negative
921,2022-05-14 12:27:10+00:00,hiya it means that if you have a vaccine you must choose a booster or an antigen,Negative
922,2022-05-15 08:56:06+00:00,hey i know that it was just an accident because of the booster vaccine hospital going home haha it was really busy when i saw it yesterday,Positive
923,2021-12-16 11:50:16+00:00,eikeh arrogant showing off vaccine three url,Negative
924,2022-01-09 13:42:33+00:00,economist free order booster vaccine url,Positive
925,2021-11-25 06:35:52+00:00,ecuador wednesday november general distribution of corona virus vaccine dose of three strong vaccines for the population of tempoworld countries url,Positive
926,2022-03-03 01:54:45+00:00,after the booster was meant to be during the holidays close the info on the location of the vaccine which is open guys this time,Negative
927,2021-11-25 01:31:47+00:00,it s really different thank god brother i just have a fever when i m back on pc it s immediately negative papa s friend has used a heart ring the recovery is this week i hope the immunity will have the effect of lisa s vaccine,Negative
928,2022-03-03 04:10:20+00:00,it s true that getting up early in the morning sustenance is not pegged chicken on the spot queued no minutes for booster vaccines minutes for application certificates no drama bookings for vaccines night or night kiciwi fastlab cake,Negative
929,2022-05-20 03:36:47+00:00,indeed the age booster is of course the center for choosing what if i m not mistaken bring a vaccine card just print out the evidence just scan it protect it still bring a swab if the booster knows that i know,Negative
930,2021-11-24 11:28:03+00:00,does the effect after the vaccine make me steal i m really weird,Negative
931,2021-12-19 14:59:33+00:00,did i gel the effect of the vaccine,Negative
932,2022-03-03 08:24:17+00:00,i don t know i have to tell you my friend knows i think the vaccine certificate booster ticket is weird the logic of the application,Negative
933,2021-12-15 15:41:32+00:00,indeed sometimes it depends on the physical condition of being healthy when you are vaccinated it s just that the kipi is not heavy samsek huft awin just overthinking nich url,Positive
934,2022-05-14 09:06:53+00:00,after the booster vaccine the effect will be horny right,Positive
935,2021-12-19 00:50:30+00:00,do you use the vaccine if you use the astrazeneca vaccine it s natural that the distance is so the dose of az-may vaccine is in july the dose is finished with covid waiting,Positive
936,2022-03-07 05:37:26+00:00,it s really healthy you know just looking for a friend booster vaccine url,Positive
937,2022-03-03 13:20:54+00:00,really the effect of the vaccine is different guys give the hungry truss vaccine after the booster vaccine i inject fish oil,Positive
938,2021-12-16 08:26:01+00:00,emg triple booster vaccine,Negative
939,2021-12-18 02:03:00+00:00,have you had the dose of vaccine,Negative
940,2022-01-08 16:45:17+00:00,emil the community patiently waits for the vaccine booster hook command emildardak patient command vaccinebooster url url,Negative
941,2022-03-07 09:29:02+00:00,emmm good booster vaccine forgot vaccine vaccine,Positive
942,2022-03-07 09:48:06+00:00,wrong emotion booster vaccine kipi,Negative
943,2022-03-09 13:54:05+00:00,delicious vaccine booster at the health center not paying the url,Positive
944,2022-05-20 03:51:55+00:00,it s good so you don t need a booster you can t get an occult certificate what about the hbs vaccine for fever when your hands hurt it s really stiff,Positive
945,2022-03-03 02:46:46+00:00,it s good the smkn booster register via the jaki application it s not until half an hour it s nine o clock the primary vaccine has to come in the morning i also get an injection at noon thank god it s really fast euy url,Positive
946,2022-03-07 12:24:31+00:00,good booster vaccine tomorrow or next,Positive
947,2022-03-03 09:42:28+00:00,six types of booster vaccines indonesia url,Negative
948,2022-05-14 00:18:14+00:00,or not sis hepatitis booster vaccine,Negative
949,2022-05-14 15:44:51+00:00,not strong already booster vaccine,Negative
950,2022-05-19 04:13:13+00:00,i haven t had the booster vaccine yet,Negative
951,2022-03-03 21:10:42+00:00,this morning the vaccine booster didn t sleep,Negative
952,2022-05-21 11:10:45+00:00,you ve had the booster vaccine and you ve been drinking shallow coffee bro,Negative
953,2021-12-18 05:50:20+00:00,epl threatens to delay the effect of your covid spurs you ve been really lazy to double the vaccine folks,Negative
954,2021-11-25 02:53:38+00:00,europe is raging with corona who alludes to being pseudo safe because of the detikhealth vaccine corona viruscorona url,Positive
955,2021-12-17 16:46:11+00:00,the euphoria of the omicron flower the fatal effect of omicron in other countries which does not depend on achieving the vaccine for health care,Negative
956,2022-03-10 11:10:29+00:00,hey tea i ve had the booster vaccine it s been a week so it s certified na can aya waw cares about protecting aya nu sami,Negative
957,2022-03-10 11:02:03+00:00,euy the vaccine uses moderna you get a booster right,Positive
958,2021-11-25 06:35:53+00:00,in-depth evaluation of the vaccine belonging to medical evidence gave the covid vaccine to kill dr vernon co,Negative
959,2021-11-23 11:28:24+00:00,facts for illegal eua condition vaccines need to be safe evidence of safe evidence positive risk vs benefit profile hope kipi not safe,Positive
960,2022-03-03 15:26:44+00:00,data factor collects covid endemic vaccine booster road economic trend quarterly action factor clue thread friday night human human source of the ministry of finance,Positive
961,2022-03-07 11:30:59+00:00,positive family for covid vaccinated mom i have boosted the quarintine vaccine so after coming here i went to work the fate of children who are still babies want to take care of compassion comp wfh,Positive
962,2022-05-21 16:15:58+00:00,thai fans who say they believe in the internet except for those who say they met bk pp together if we eat together believe it so i follow the principle i m not afraid i ve had the booster vaccine,Positive
963,2022-03-10 12:08:46+00:00,fc ktapi vaccine certificate proof pen booster law,Negative
964,2022-05-19 04:56:13+00:00,fda permits pfizer booster vaccine for children aged jokowi advanced nation url,Positive
965,2022-05-19 03:50:04+00:00,fda permits pfizer booster vaccine for children url,Negative
966,2022-05-19 02:09:56+00:00,fda permits pfizer booster vaccines for children url jokowi advances the nation,Negative
967,2022-05-17 03:37:45+00:00,fda license age booster vaccine url,Negative
968,2022-01-08 13:04:17+00:00,fda is not waiting for the second dose of booster moderna vaccine url url booster moderna pfizer,Negative
969,2022-03-07 16:12:36+00:00,february booster vaccine booster vaccine if you work fit your body will get symptoms of omricon kek the body is messed up february drop out of swab because when you cough up blood the positive result in march the body has recovered negative result stop smoking wkwkwk url,Positive
970,2022-05-14 06:30:12+00:00,fess guys asking who has had a booster vaccine that got the effect of the pfizer that feels like it s been injected guys,Negative
971,2022-03-03 22:31:53+00:00,fess sleeps at morning booster vaccine is it safe isn t it guys,Positive
972,2022-03-10 16:45:28+00:00,citylink festival holds bandung booster vaccine schedule on march using pfizer vaccine url,Negative
973,2021-11-29 00:40:24+00:00,filter ig love viral eyes earthquake world war love bond allrounder payday islam haram kpop oppa vaccine indonesia peoplepower korea kdrama url,Positive
974,2022-03-07 06:13:07+00:00,finally got my booster within mins my body temperature is so hot wkwkwk i m not really friends with vaccines kipi d me,Negative
975,2021-11-25 04:42:07+00:00,finally the nurse called the senior the vaccine yesterday was afraid of kipi i m afraid of injections,Negative
976,2022-01-09 22:19:41+00:00,first dose az second dose az booster shot az x mo la cecampo vaccine in the body alhamdulillah az all the way,Positive
977,2021-12-09 09:22:33+00:00,focus on the task of serving sick doc btw malaysia dose dos sinovac vaccine dose booster pfizer vaccine alhamdulillah wna free,Negative
978,2022-03-07 12:15:55+00:00,focus vision mission tax year vaccine booster reinstall the laptop,Negative
979,2022-03-07 07:14:53+00:00,follow ig ruanno collaboration bdg kang pretends to have booster vaccine info,Negative
980,2022-03-03 06:00:04+00:00,for me forcing the king s efforts to protect accept sinovac take the fast booster the king must take the booster take the pfizer booster,Positive
981,2021-11-25 06:57:12+00:00,for your health lie hook covid mask vaccine vaccine pass ppkm it s all about politics not our health stop tyranny covid url,Negative
982,2021-11-25 06:29:19+00:00,fuck keujanan w g scared w already vaccinated,Negative
983,2021-12-18 09:18:11+00:00,fuhh after exchanging the phone the advertisement for the casing continues to have the effect of this vaccine people are peeking,Negative
984,2022-03-07 09:24:06+00:00,fully faxed the vaccine has fallen into a vax too aka a booster,Negative
985,2021-11-25 00:01:22+00:00,the function of the vaccine waste mask is more dangerous than plastic waste,Negative
986,2021-12-20 03:22:14+00:00,fyi moms injectable vaccine adl sinovac kipi for childhood covid vaccination give vaccine at dose intervals url,Negative
987,2022-03-10 15:25:52+00:00,fyi is positive for being isolated sitting at home not receiving a booster dose of vaccine not receiving the isolate vaccine just guide at this url,Positive
988,2021-11-23 12:57:36+00:00,don t read the news don t know the fact that the full dose of vaccine doesn t get picked up only young people who are healthy no comorbidities die suddenly aka stupid vaccine kipi who worship the doc,Negative
989,2022-05-14 07:39:06+00:00,no booster yes this time the vaccine has been,Negative
990,2022-05-14 01:13:26+00:00,you don t need an antigen if you have a booster the conditions of course are special for the sinovac vaccine,Positive
991,2022-05-14 09:52:31+00:00,i don t have a fever until it s late this afternoon after the injection the hand from the injection is painful it doesn t feel like it i m really surprised to think that it was really a bomb booster after the booster effect people like to have a fever and their hands hurt,Negative
992,2022-03-03 01:03:14+00:00,it s not funny to say that the booster vaccine effect makes gout really,Negative
993,2022-03-07 23:51:17+00:00,no booster vaccines need a booster,Negative
994,2022-05-17 05:28:14+00:00,i don t intend to have a booster vaccine i have to stop forcing the police but still only sieun huntakul the effect is the location of the satay building if the police are raiding they order a booster vaccine url,Negative
