,Unnamed: 0,timestamp,Tweet,translated_tweet
1151,8191,2022-03-10 10:20:13+00:00,guys info ikut vaksin booster itungannya bulan pas judgment positive pas hasil negative ya,"Guys, info on joining the booster vaccine, the count is a month when the judgment is positive, when the result is negative, right"
1152,3751,2022-01-08 12:54:26+00:00,guys infonyaaa dongs sebenernyaaa ga sih vaksin booster,"Guys, the info is really, isn't there a booster vaccine?"
1153,15795,2022-05-20 02:55:34+00:00,guys informasi bahagia vaksin astrazeneca-pfizer kerja jokowi baik url,guys happy information the astrazeneca-pfizer vaccine works good jokowi url
1154,4560,2022-03-03 08:20:10+00:00,guys jarak vaksin booster yah tau info ga sg thailand minimal vaksin makasih,"guys, booster vaccine distance, do you know the info or not for Thailand at least the vaccine, thank you"
1155,13797,2022-05-19 08:36:10+00:00,guys kalo booster vaksin gitu sertifikat juga tidak,"guys, if the vaccine booster is like that, the certificate is also not"
1156,7618,2022-03-10 16:33:22+00:00,guys kalo vaksin booster gimana deh caranyaa,"guys, what about booster vaccines?"
1157,6909,2022-03-07 14:10:02+00:00,guys kantor kalo vaksin booster tuh ambil cuti work ga izin vaksin,"Guys at the office, if the booster vaccine is taking time off from work, it doesn't have a vaccine permit"
1158,3819,2022-01-08 11:18:11+00:00,guys nak bagitahu doktor pasal booster vaksin ni sometimes volunteer ppv banding doktor so banyak baca malu,"Guys, I want to tell the doctor about this vaccine booster, sometimes PPV volunteers compare to doctors, so it's embarrassing to read a lot"
1159,7864,2022-03-10 13:33:08+00:00,guys nnya yang vaksin booster klo belum kah kakak gua pedulilindungi nya pemeberitahuan vaksin booster gua belum,"Guys, if you don't have the booster vaccine, my brother cares about protecting it, I haven't notified my booster vaccine yet."
1160,6847,2022-03-07 15:36:12+00:00,guys vaksin booster deh puskesmas kah,"guys, the booster vaccine is at the puskesmas, right?"
1161,13990,2022-05-19 03:48:06+00:00,guys vaksin booster jkt gapake daftar dmn ya,"guys, don't use booster vaccine, where do you register?"
1162,7181,2022-03-07 08:44:36+00:00,guys yang sby tau informasi vaksin booster ngga ken vaksin,Guys who know information about booster vaccines don't get vaccines
1163,6924,2022-03-07 13:47:49+00:00,guys yang udah vaksin booster gimana efek samping vaksin booster rada takut thank you bes,"Guys who have had the booster vaccine, what are the side effects of the booster vaccine, they are a little afraid, thank you bes"
1164,4409,2022-03-03 12:02:29+00:00,guysss info vaksin booster mana ajaah thank you,"guysss which booster vaccine info, thank you"
1165,10512,2022-05-14 07:30:35+00:00,gw abis vaksin booster kasih yang astra padahal gw vaksin nya pzifer stlh vaksin sehat malem nye gw demam pala kleyengan poll badan nyeri lemes meriang ya gitulah pokok,"I finished the booster vaccine, I gave the Astra, even though I got the Pzifer vaccine after the healthy vaccine last night, I have a fever, nutmeg, kleyengan poll, body aches, lethargy, feverish, that's the point"
1166,2831,2021-12-16 14:39:26+00:00,gw bangga klo aja gubernur yang tentang mandatory vaksin dengar keluh kesah warga yang kena kipi aja spt amerika gw dukung jadi presiden,"I'm proud that the governor, who talks about mandatory vaccines, listens to the complaints of people who are affected by kipi, like America, I support being president"
1167,7092,2022-03-07 10:34:07+00:00,gw bnr ngeluh hari cape karena vaksin booster kampret smg org irg gacape sm ak,"I really complain that I'm tired because of the booster vaccine, smg irg people don't get it from sm ak"
1168,7757,2022-03-10 14:44:44+00:00,gw booster aja repot bener milih vaksin ya allah ae padahal,"I'm a booster, it's really hard to choose a vaccine, oh my God, even though"
1169,6894,2022-03-07 14:23:22+00:00,gw daftar vaksin booster kerja,I signed up for a working booster vaccine
1170,8130,2022-03-10 10:55:07+00:00,gw dah vaksin booster gas ngeeeng aja malu mah shsjsjs,"I've been vaccinated with the gas booster, I'm just too shy, shsjsjs"
1171,4258,2022-03-03 15:08:22+00:00,gw ga berani maju belum vaksin booster url,I don't dare to go forward yet url booster vaccine
1172,2694,2021-12-18 04:23:49+00:00,gw n doi vaksin tapi bgitu muncul tuk anak skul dgn surat yang sayaa tolak anak tuk vaksin apa resiko hak sbagai ortu tolak karena vaksin covid yang sempurna smua masih try n error tidak spt vaksin yang sdh tbukti ampuh n minim kipi,"I don't want vaccines, but when it comes to high school children with a letter that I refuse the child to vaccinate, what is the risk of refusing the right as a parent because of the perfect covid vaccine, everyone is still trying and making mistakes, not like a vaccine that has been proven to be effective and has minimal kipi"
1173,4674,2022-03-03 05:54:54+00:00,gw nunggu her bijak vaksin udah booster,"I'm waiting for her to be wise, the vaccine is already a booster"
1174,10360,2022-05-14 11:49:42+00:00,gw ogah booster kali vaksin aj gw nyesel bahan jual doang anjir ga tuh,"I don't want the booster for the vaccine, I only regret selling the ingredients, don't you think"
1175,4495,2022-03-03 09:55:55+00:00,gw sampe tanggal gin belum liat hilal tiket booster vaksin tgl sept karena gw belum ngurus ktapi ya pengaruh,"So far, I haven't seen the new moon for the vaccine booster ticket on September because I haven't taken care of it, but it has an effect"
1176,5031,2022-03-03 03:10:09+00:00,gw sinovac booster az hufft,im sinovac booster az hufft
1177,5032,2022-03-03 02:56:16+00:00,gw sinovac demam pas booster gitu kemarin,I had a fever on Sinovac during the booster yesterday
1178,560,2021-12-18 03:29:07+00:00,gw tau omnicron tidak bahaya covid,I know omnicron is not dangerous from covid
1179,455,2021-12-09 07:17:01+00:00,gw vaksin pfizer efek yang rasa pas dose pusing mual sakit daerah bekas suntik pas dose ga pusing mual dada pundak leher punggung sakit uda reda ya dasar imun gw ga kuat yang moga ga efek yang gimana url,"I got the pfizer vaccine, the effect is right, I feel dizzy, I feel dizzy, I feel sick in the injection site, I don't feel dizzy, I don't feel dizzy, chest, shoulder, neck, back, pain has subsided, yes, my immune base is not strong, I hope it doesn't have any effect url"
1180,16280,2022-05-21 13:55:25+00:00,gws sayang vaksin booster,I love booster vaccines
1181,3383,2022-01-09 07:48:39+00:00,h booster vaccination lengan kiri gel double karna vaksin body pump wkwk,h booster vaccination left arm gel double because of body pump vaccine wkwk
1182,7569,2022-03-10 17:25:58+00:00,h jam booster astra panas gabisa jalan karna vaksin nya ngaruh low back pain gue gel banget sampe leher,The hot astra ram booster cellphone can't run because the vaccine has affected my low back pain so much it's gelled up to my neck
1183,7882,2022-03-10 13:16:22+00:00,h negatif h negatif sampe siang cek puji sayaukur negatif siang ambil booster vaksin puji tuhan,h negative x negative until noon check thanksgiving negative afternoon take the vaccine booster praise God
1184,456,2021-12-09 07:16:29+00:00,h stlh vaksin dosis dada asa sek efek meriang udah tidak asa gel sudah tinggal dikit dada aja kesini sek asa vaksin pfizer,h
1185,7893,2022-03-10 13:08:39+00:00,h vaksin booster besok cerita ttg gimana efek,"h booster vaccine tomorrow, tell me about the effect"
1186,4834,2022-03-03 02:00:02+00:00,h vaksin booster gue mas kliyengan aja,"h, my booster vaccine is just a cliché"
1187,14122,2022-05-19 02:13:21+00:00,h vaksin booster gue udah cosplay orang yang ngga semangat idup plus tenaga ilang,h My booster vaccine has cosplayed people who are not passionate about life plus lost energy
1188,4863,2022-03-03 01:01:18+00:00,h vaksin booster kayak tangan habis tonjok,h booster vaccine is like a punched hand
1189,2589,2021-12-19 22:48:48+00:00,h vaksin pantau demam meriang pusing mual gone kemeng tangan kurang thank god yha vaksin vaksin deg deg an takut suntik tapi takut kipi nya doaaang,"h vaccine, monitor fever, chills, dizziness, nausea, go away, lack of hands, thank god, yha, vaccine vaccine, afraid of injections but afraid of the kipi"
1190,191,2021-11-25 06:49:08+00:00,haaa pastu cuti hb hb ni eh cakap amek vaksin booster hb ni dahtu knp bangetau kt boss eee sakit hati ni nasib kau la kak oiii,"haaa, I'm sure I'm on leave on this hb hb eh, I'm talking about this hb booster vaccine, why is it so bad to the boss, eee, this is hurting your fate, sis, oiii"
1191,6785,2022-03-07 21:27:37+00:00,habis booster az langsung gigil malam kek orang demam vaksin kemaren ga efek apa,"After the az booster, I immediately shivered at night, people with fever, yesterday's vaccine didn't have any effect"
1192,10433,2022-05-14 09:38:05+00:00,habis booster kaya ga habis vaksin ya ga sakit bekas sunti juga ga beneran suntik ga sih pas suntik juga asa ga asa,"After the booster, it's like I didn't run out of the vaccine, I didn't get sick from the injection, I didn't really get the injection, didn't I feel like I had an injection?"
1193,10270,2022-05-14 14:48:19+00:00,habis c terbit hepatitis akut habis vaksin booster suntik vaksin hepatitis akut,"finished c, acute hepatitis has run out of booster vaccines, injects acute hepatitis vaccines"
1194,7046,2022-03-07 11:28:30+00:00,habis kena covid vaksin booster undur tidak sih,"After getting Covid, the booster vaccine has been delayed, isn't it?"
1195,7710,2022-03-10 15:19:55+00:00,habis kena omicron vaksin booster ya,after getting omicron booster vaccine huh?
1196,16432,2022-05-21 03:30:56+00:00,habis liat pintu duduk nomor urut duduk dah tuh ya diem berkas bawa duduk kartu tanda serta surat antigen ngtidak vaksin booste vaksin booster bawa kartu tanda serta aja,"After seeing the door, the serial number sits down, shut up, file, take a seat, sign card and antigen letter, no booster vaccine, booster vaccine, just bring a card and take it"
1197,16358,2022-05-21 06:54:56+00:00,habis vaksin booster,run out of booster vaccine
1198,7787,2022-03-10 14:26:21+00:00,habis vaksin booster alhamdulillah nonton sakit senang karenaa sakit ngantuk inti harinini senangbbanget url,"After the booster vaccine, thank God watching sick, I'm happy because I'm sick, I'm sleepy. Today's core is very happy, url"
1199,10333,2022-05-14 12:35:32+00:00,habis vaksin booster badan panas btul,"after the booster vaccine, the body is really hot"
1200,8058,2022-03-10 11:31:38+00:00,habis vaksin booster beneran badan rada ngedrop vaksin b aja sih mantap emang,"After the booster vaccine, the body actually drops the B vaccine, it's really good"
1201,6934,2022-03-07 13:32:33+00:00,habis vaksin booster bentidakak tangan,run out of booster vaccine
1202,7799,2022-03-10 14:16:49+00:00,habis vaksin booster gel ngga ilang-ilang dah,"After the booster gel vaccine, it doesn't go away"
1203,15879,2022-05-20 00:49:51+00:00,habis vaksin booster gigit kucing patuk ayam kena air panas,"After the booster vaccine, the cat bites the chicken in hot water"
1204,7570,2022-03-10 17:25:06+00:00,habis vaksin booster haid kasih mtk ponakan,"After the menstrual booster vaccine, I give my nephew"
1205,7177,2022-03-07 08:48:42+00:00,habis vaksin booster jam masuk kerja shift siang udah jam vaksin kliyengan yaa bund moga oleng sampe besok vaksin ayo vaksin url,"after the booster vaccine, it's time to go to work the afternoon shift, it's already time for the kliyengan vaccine, bud, hopefully it will shake up until tomorrow, let's vaccine url"
1206,7664,2022-03-10 15:59:08+00:00,habis vaksin booster jadi uring,"After the booster vaccine, I'm feeling sluggish"
1207,7251,2022-03-07 07:21:51+00:00,habis vaksin booster kaya habis olahraga lengan berat banget lengan otot,"After the booster vaccine, it's like after exercising the arm is really heavy with the muscle arms"
1208,7187,2022-03-07 08:34:11+00:00,habis vaksin booster kelas mantap sekali,"after the booster class vaccine, it's really good"
1209,10220,2022-05-14 16:28:31+00:00,habis vaksin booster keluh,finished the booster vaccine complaining
1210,4452,2022-03-03 10:47:47+00:00,habis vaksin booster laper mulu yak,"After the booster vaccine, I'm hungry"
1211,4887,2022-03-02 23:21:10+00:00,habis vaksin booster linu gin,run out of sciatica booster vaccine
1212,7999,2022-03-10 12:13:22+00:00,habis vaksin booster malam ya meriang nya,"after the booster vaccine at night, it's hot"
1213,10755,2022-05-14 03:04:56+00:00,habis vaksin booster moga ngtidak napa,"after the booster vaccine, hopefully it's okay"
1214,4789,2022-03-03 03:11:29+00:00,habis vaksin booster pagi kmren malam badan langsung ngilu ama suhu badan drastis,After the booster vaccine in the morning yesterday evening the body immediately aches and the body temperature is drastic
1215,5071,2022-03-02 08:02:02+00:00,habis vaksin booster pake pfizer sakit jarum pake jarum gajah kayak hikss v sinovac v sinovac v pfizer alhamdulillah udah lega mari tidur siang gais,"after the booster vaccine using pfizer, needles hurt using elephant needles like hikss v sinovac v sinovac v pfizer thank God I'm relieved let's take a nap guys"
1216,6904,2022-03-07 14:12:44+00:00,habis vaksin booster tangan emang sakit banget kayak gin ngtidak sih ngtidak antidakat belah kayak orang patah tulang,"After the booster vaccine, the hand really hurts like a gin or not, it doesn't break like a broken bone"
